instance,n,Q,horizon,solver,cost,templates,solve_seconds,wall_seconds
Instances/Instances 1/ch71009_09.gt,71008,100.0,86400.0,PTVRP_LAYERED_SAFE,315388172.0,10266,0.038495800,0.098491
Instances/Instances 1/ch71009_10.gt,71008,100.0,86400.0,PTVRP_LAYERED_SAFE,314275319.0,10190,0.037942000,0.094196
Instances/Instances 1/d1291_01.gt,1290,100.0,86400.0,PTVRP_LAYERED_SAFE,768417.0,261,0.001276400,0.011234
Instances/Instances 1/d1291_02.gt,1290,100.0,86400.0,PTVRP_LAYERED_SAFE,700857.0,247,0.001216100,0.009575
Instances/Instances 1/d1291_03.gt,1290,100.0,86400.0,PTVRP_LAYERED_SAFE,734697.0,249,0.001226300,0.008199
Instances/Instances 1/d1291_04.gt,1290,100.0,86400.0,PTVRP_LAYERED_SAFE,719650.0,257,0.001267300,0.009774
Instances/Instances 1/d1291_05.gt,1290,100.0,86400.0,PTVRP_LAYERED_SAFE,730335.0,245,0.001227100,0.008801
Instances/Instances 1/d1291_06.gt,1290,100.0,86400.0,PTVRP_LAYERED_SAFE,728389.0,249,0.001230500,0.009296
Instances/Instances 1/d1291_07.gt,1290,100.0,86400.0,PTVRP_LAYERED_SAFE,723980.0,256,0.001262200,0.009149
Instances/Instances 1/d1291_08.gt,1290,100.0,86400.0,PTVRP_LAYERED_SAFE,719374.0,266,0.001272100,0.009078
Instances/Instances 1/d1291_09.gt,1290,100.0,86400.0,PTVRP_LAYERED_SAFE,729990.0,254,0.001240100,0.00925
Instances/Instances 1/d1291_10.gt,1290,100.0,86400.0,PTVRP_LAYERED_SAFE,722309.0,257,0.001259200,0.007758
Instances/Instances 1/d15112_01.gt,15111,100.0,86400.0,PTVRP_LAYERED_SAFE,53788704.0,2388,0.007534400,0.023217
Instances/Instances 1/d15112_02.gt,15111,100.0,86400.0,PTVRP_LAYERED_SAFE,54066537.0,2465,0.007877800,0.025336
Instances/Instances 1/d15112_03.gt,15111,100.0,86400.0,PTVRP_LAYERED_SAFE,53486510.0,2389,0.007779800,0.030217
Instances/Instances 1/d15112_04.gt,15111,100.0,86400.0,PTVRP_LAYERED_SAFE,53894103.0,2382,0.007725100,0.028698
Instances/Instances 1/d15112_05.gt,15111,100.0,86400.0,PTVRP_LAYERED_SAFE,53460057.0,2426,0.007594400,0.026466
Instances/Instances 1/d15112_06.gt,15111,100.0,86400.0,PTVRP_LAYERED_SAFE,54161669.0,2467,0.007692400,0.025271
Instances/Instances 1/d15112_07.gt,15111,100.0,86400.0,PTVRP_LAYERED_SAFE,53932504.0,2432,0.007720000,0.026339
Instances/Instances 1/d15112_08.gt,15111,100.0,86400.0,PTVRP_LAYERED_SAFE,53980038.0,2397,0.007609800,0.028002
Instances/Instances 1/d15112_09.gt,15111,100.0,86400.0,PTVRP_LAYERED_SAFE,54274313.0,2419,0.007497800,0.028148
Instances/Instances 1/d15112_10.gt,15111,100.0,86400.0,PTVRP_LAYERED_SAFE,53524620.0,2463,0.007627000,0.026165
Instances/Instances 1/d1655_01.gt,1654,100.0,86400.0,PTVRP_LAYERED_SAFE,920931.0,323,0.001675400,0.011144
Instances/Instances 1/d1655_02.gt,1654,100.0,86400.0,PTVRP_LAYERED_SAFE,952252.0,335,0.001675100,0.010038
Instances/Instances 1/d1655_03.gt,1654,100.0,86400.0,PTVRP_LAYERED_SAFE,916468.0,329,0.001720800,0.009767
Instances/Instances 1/d1655_04.gt,1654,100.0,86400.0,PTVRP_LAYERED_SAFE,925568.0,300,0.001660000,0.011614
Instances/Instances 1/d1655_05.gt,1654,100.0,86400.0,PTVRP_LAYERED_SAFE,925252.0,320,0.001681900,0.009287
Instances/Instances 1/d1655_06.gt,1654,100.0,86400.0,PTVRP_LAYERED_SAFE,927721.0,345,0.001811000,0.008782
Instances/Instances 1/d1655_07.gt,1654,100.0,86400.0,PTVRP_LAYERED_SAFE,941813.0,318,0.001677200,0.010476
Instances/Instances 1/d1655_08.gt,1654,100.0,86400.0,PTVRP_LAYERED_SAFE,943382.0,326,0.001659200,0.009285
Instances/Instances 1/d1655_09.gt,1654,100.0,86400.0,PTVRP_LAYERED_SAFE,950915.0,328,0.001677400,0.010353
Instances/Instances 1/d1655_10.gt,1654,100.0,86400.0,PTVRP_LAYERED_SAFE,951356.0,324,0.001668200,0.009507
Instances/Instances 1/d18512_01.gt,18511,100.0,86400.0,PTVRP_LAYERED_SAFE,24130075.0,2865,0.017073700,0.035662
Instances/Instances 1/d18512_02.gt,18511,100.0,86400.0,PTVRP_LAYERED_SAFE,23849978.0,2832,0.017227400,0.039288
Instances/Instances 1/d18512_03.gt,18511,100.0,86400.0,PTVRP_LAYERED_SAFE,24156640.0,2808,0.017062400,0.038703
Instances/Instances 1/d18512_04.gt,18511,100.0,86400.0,PTVRP_LAYERED_SAFE,24042189.0,2869,0.017090900,0.038479
Instances/Instances 1/d18512_05.gt,18511,100.0,86400.0,PTVRP_LAYERED_SAFE,24062963.0,2846,0.016904000,0.036774
Instances/Instances 1/d18512_06.gt,18511,100.0,86400.0,PTVRP_LAYERED_SAFE,24093922.0,2834,0.016944600,0.037228
Instances/Instances 1/d18512_07.gt,18511,100.0,86400.0,PTVRP_LAYERED_SAFE,23909625.0,2780,0.017728500,0.037715
Instances/Instances 1/d18512_08.gt,18511,100.0,86400.0,PTVRP_LAYERED_SAFE,24112175.0,2865,0.017048900,0.038728
Instances/Instances 1/d18512_09.gt,18511,100.0,86400.0,PTVRP_LAYERED_SAFE,24267469.0,2864,0.017002800,0.036561
Instances/Instances 1/d18512_10.gt,18511,100.0,86400.0,PTVRP_LAYERED_SAFE,24252644.0,2835,0.016951300,0.037292
Instances/Instances 1/d198_01.gt,197,100.0,86400.0,PTVRP_LAYERED_SAFE,87758.0,48,0.000123300,0.009165
Instances/Instances 1/d198_02.gt,197,100.0,86400.0,PTVRP_LAYERED_SAFE,92888.0,49,0.000124600,0.008226
Instances/Instances 1/d198_03.gt,197,100.0,86400.0,PTVRP_LAYERED_SAFE,91745.0,51,0.000127300,0.008231
Instances/Instances 1/d198_04.gt,197,100.0,86400.0,PTVRP_LAYERED_SAFE,90414.0,49,0.000125300,0.007492
Instances/Instances 1/d198_05.gt,197,100.0,86400.0,PTVRP_LAYERED_SAFE,92596.0,51,0.000125200,0.007637
Instances/Instances 1/d198_06.gt,197,100.0,86400.0,PTVRP_LAYERED_SAFE,87760.0,49,0.000121500,0.007311
