instance,n,Q,horizon,solver,cost,templates,solve_seconds,wall_seconds
Instances/Instances 1/dj38_07.gt,37,100.0,86400.0,PTVRP,17275.0,13,0.000008000,0.005756
Instances/Instances 1/dj38_08.gt,37,100.0,86400.0,PTVRP,16017.0,11,0.000007600,0.005443
Instances/Instances 1/dj38_09.gt,37,100.0,86400.0,PTVRP,14245.0,10,0.000007400,0.004775
Instances/Instances 1/dj38_10.gt,37,100.0,86400.0,PTVRP,16887.0,10,0.000007900,0.005413
Instances/Instances 1/eg7146_01.gt,7145,100.0,86400.0,PTVRP,5872828.0,1076,0.006097200,0.016526
Instances/Instances 1/eg7146_02.gt,7145,100.0,86400.0,PTVRP,5805590.0,1083,0.006045600,0.018773
Instances/Instances 1/eg7146_03.gt,7145,100.0,86400.0,PTVRP,5892326.0,1079,0.005988500,0.021141
Instances/Instances 1/eg7146_04.gt,7145,100.0,86400.0,PTVRP,5804540.0,1064,0.006038200,0.017068
Instances/Instances 1/eg7146_05.gt,7145,100.0,86400.0,PTVRP,5873162.0,1068,0.005998700,0.018319
Instances/Instances 1/eg7146_06.gt,7145,100.0,86400.0,PTVRP,5811714.0,1064,0.006041801,0.02083
Instances/Instances 1/eg7146_07.gt,7145,100.0,86400.0,PTVRP,5875846.0,1104,0.006077800,0.021248
Instances/Instances 1/eg7146_08.gt,7145,100.0,86400.0,PTVRP,5882676.0,1066,0.006065401,0.021094
Instances/Instances 1/eg7146_09.gt,7145,100.0,86400.0,PTVRP,5826631.0,1082,0.006024000,0.022256
Instances/Instances 1/eg7146_10.gt,7145,100.0,86400.0,PTVRP,5907892.0,1080,0.006026700,0.019609
Instances/Instances 1/ei8246_01.gt,8245,100.0,86400.0,PTVRP,6036095.0,1384,0.006188100,0.022574
Instances/Instances 1/ei8246_02.gt,8245,100.0,86400.0,PTVRP,5995436.0,1336,0.006289900,0.020877
Instances/Instances 1/ei8246_03.gt,8245,100.0,86400.0,PTVRP,6008994.0,1350,0.006176700,0.020501
Instances/Instances 1/ei8246_04.gt,8245,100.0,86400.0,PTVRP,5992487.0,1319,0.006263900,0.022465
Instances/Instances 1/ei8246_05.gt,8245,100.0,86400.0,PTVRP,6005246.0,1338,0.006272901,0.020135
Instances/Instances 1/ei8246_06.gt,8245,100.0,86400.0,PTVRP,6000276.0,1357,0.006203500,0.020663
Instances/Instances 1/ei8246_07.gt,8245,100.0,86400.0,PTVRP,6028694.0,1362,0.006184201,0.017801
Instances/Instances 1/ei8246_08.gt,8245,100.0,86400.0,PTVRP,5970521.0,1391,0.006289300,0.018927
Instances/Instances 1/ei8246_09.gt,8245,100.0,86400.0,PTVRP,6045797.0,1386,0.006270001,0.017819
Instances/Instances 1/ei8246_10.gt,8245,100.0,86400.0,PTVRP,5925891.0,1359,0.006271000,0.016567
Instances/Instances 1/eil101_01.gt,100,100.0,86400.0,PTVRP,1941.0,30,0.000043900,0.006312
Instances/Instances 1/eil101_02.gt,100,100.0,86400.0,PTVRP,1871.0,29,0.000044200,0.005504
Instances/Instances 1/eil101_03.gt,100,100.0,86400.0,PTVRP,1933.0,28,0.000043100,0.005746
Instances/Instances 1/eil101_04.gt,100,100.0,86400.0,PTVRP,1815.0,29,0.000044700,0.005123
Instances/Instances 1/eil101_05.gt,100,100.0,86400.0,PTVRP,1975.0,32,0.000043000,0.006369
Instances/Instances 1/eil101_06.gt,100,100.0,86400.0,PTVRP,1791.0,28,0.000043300,0.005823
Instances/Instances 1/eil101_07.gt,100,100.0,86400.0,PTVRP,1837.0,27,0.000045800,0.0065
Instances/Instances 1/eil101_08.gt,100,100.0,86400.0,PTVRP,1917.0,27,0.000045000,0.007221
Instances/Instances 1/eil101_09.gt,100,100.0,86400.0,PTVRP,1861.0,29,0.000062400,0.005959
Instances/Instances 1/eil101_10.gt,100,100.0,86400.0,PTVRP,1990.0,32,0.000042800,0.00585
Instances/Instances 1/eil51_01.gt,50,100.0,86400.0,PTVRP,941.0,15,0.000012800,0.00608
Instances/Instances 1/eil51_02.gt,50,100.0,86400.0,PTVRP,1005.0,15,0.000012900,0.00588
Instances/Instances 1/eil51_03.gt,50,100.0,86400.0,PTVRP,942.0,16,0.000013100,0.006011
Instances/Instances 1/eil51_04.gt,50,100.0,86400.0,PTVRP,1016.0,16,0.000013000,0.004832
Instances/Instances 1/eil51_05.gt,50,100.0,86400.0,PTVRP,807.0,12,0.000012200,0.004964
Instances/Instances 1/eil51_06.gt,50,100.0,86400.0,PTVRP,959.0,15,0.000013200,0.005341
Instances/Instances 1/eil51_07.gt,50,100.0,86400.0,PTVRP,1003.0,16,0.000013600,0.005947
Instances/Instances 1/eil51_08.gt,50,100.0,86400.0,PTVRP,957.0,15,0.000013300,0.0065
Instances/Instances 1/eil51_09.gt,50,100.0,86400.0,PTVRP,999.0,16,0.000013300,0.005148
Instances/Instances 1/eil51_10.gt,50,100.0,86400.0,PTVRP,999.0,16,0.000013200,0.004971
Instances/Instances 1/eil76_01.gt,75,100.0,86400.0,PTVRP,1401.0,23,0.000025500,0.005109
Instances/Instances 1/eil76_02.gt,75,100.0,86400.0,PTVRP,1344.0,22,0.000024900,0.005698
Instances/Instances 1/eil76_03.gt,75,100.0,86400.0,PTVRP,1379.0,22,0.000025800,0.005064
Instances/Instances 1/eil76_04.gt,75,100.0,86400.0,PTVRP,1376.0,22,0.000025100,0.00583
Instances/Instances 1/eil76_05.gt,75,100.0,86400.0,PTVRP,1487.0,23,0.000025800,0.005498
Instances/Instances 1/eil76_06.gt,75,100.0,86400.0,PTVRP,1316.0,21,0.000024600,0.005453
Instances/Instances 1/eil76_07.gt,75,100.0,86400.0,PTVRP,1539.0,26,0.000025300,0.0056
Instances/Instances 1/eil76_08.gt,75,100.0,86400.0,PTVRP,1552.0,25,0.000025700,0.005643
Instances/Instances 1/eil76_09.gt,75,100.0,86400.0,PTVRP,1450.0,22,0.000025700,0.004989
Instances/Instances 1/eil76_10.gt,75,100.0,86400.0,PTVRP,1412.0,22,0.000025600,0.005613
Instances/Instances 1/fi10639_01.gt,10638,100.0,86400.0,PTVRP,17282915.0,1662,0.004684100,0.016491
Instances/Instances 1/fi10639_02.gt,10638,100.0,86400.0,PTVRP,17352977.0,1644,0.004724000,0.021972
Instances/Instances 1/fi10639_03.gt,10638,100.0,86400.0,PTVRP,17246871.0,1639,0.004700100,0.019963
Instances/Instances 1/fi10639_04.gt,10638,100.0,86400.0,PTVRP,17218486.0,1646,0.004715600,0.020505
Instances/Instances 1/fi10639_05.gt,10638,100.0,86400.0,PTVRP,17326283.0,1687,0.004745900,0.020791
Instances/Instances 1/fi10639_06.gt,10638,100.0,86400.0,PTVRP,17350397.0,1656,0.004700700,0.02081
Instances/Instances 1/fi10639_07.gt,10638,100.0,86400.0,PTVRP,17417359.0,1607,0.004690701,0.022096
Instances/Instances 1/fi10639_08.gt,10638,100.0,86400.0,PTVRP,17389972.0,1648,0.004669600,0.020017
