instance,n,Q,horizon,solver,cost,templates,solve_seconds,solve_seconds_min,solve_seconds_spread,repeats,wall_seconds
Instances/Instances 2/pr76_01.gt,75,20.0,86400.0,PTVRP_LAYERED_CONT,1305457.0,44,0.000115500,0.000115500,0.0000,1,0.006326
Instances/Instances 2/pr76_02.gt,75,40.0,86400.0,PTVRP_LAYERED_CONT,690100.0,32,0.000068500,0.000068500,0.0000,1,0.0072
Instances/Instances 2/pr76_03.gt,75,100.0,86400.0,PTVRP_LAYERED_CONT,339052.0,25,0.000036200,0.000036200,0.0000,1,0.007088
Instances/Instances 2/pr76_04.gt,75,200.0,86400.0,PTVRP_LAYERED_CONT,195275.0,10,0.000018800,0.000018800,0.0000,1,0.005583
Instances/Instances 2/pr76_05.gt,75,400.0,86400.0,PTVRP_LAYERED_CONT,157160.0,6,0.000013200,0.000013200,0.0000,1,0.006996
Instances/Instances 2/pr76_06.gt,75,1000.0,86400.0,PTVRP_LAYERED_CONT,124689.0,2,0.000005700,0.000005700,0.0000,1,0.006104
Instances/Instances 2/pr76_07.gt,75,2000.0,86400.0,PTVRP_LAYERED_CONT,124689.0,2,0.000004300,0.000004300,0.0000,1,0.006454
Instances/Instances 2/pr76_08.gt,75,4000.0,86400.0,PTVRP_LAYERED_CONT,124689.0,2,0.000003400,0.000003400,0.0000,1,0.006346
Instances/Instances 2/pr76_09.gt,75,10000.0,86400.0,PTVRP_LAYERED_CONT,124689.0,2,0.000003400,0.000003400,0.0000,1,0.005839
Instances/Instances 2/pr76_10.gt,75,20000.0,86400.0,PTVRP_LAYERED_CONT,124689.0,2,0.000003700,0.000003700,0.0000,1,0.006228
Instances/Instances 2/qa194_01.gt,193,20.0,86400.0,PTVRP_LAYERED_CONT,208610.0,98,0.000658100,0.000658100,0.0000,1,0.00775
Instances/Instances 2/qa194_02.gt,193,40.0,86400.0,PTVRP_LAYERED_CONT,108926.0,82,0.000372200,0.000372200,0.0000,1,0.007944
Instances/Instances 2/qa194_03.gt,193,100.0,86400.0,PTVRP_LAYERED_CONT,45009.0,49,0.000177700,0.000177700,0.0000,1,0.007104
Instances/Instances 2/qa194_04.gt,193,200.0,86400.0,PTVRP_LAYERED_CONT,27373.0,28,0.000098900,0.000098900,0.0000,1,0.00681
Instances/Instances 2/qa194_05.gt,193,400.0,86400.0,PTVRP_LAYERED_CONT,18229.0,14,0.000053800,0.000053800,0.0000,1,0.006988
Instances/Instances 2/qa194_06.gt,193,1000.0,86400.0,PTVRP_LAYERED_CONT,12997.0,6,0.000024300,0.000024300,0.0000,1,0.007075
Instances/Instances 2/qa194_07.gt,193,2000.0,86400.0,PTVRP_LAYERED_CONT,11122.0,3,0.000014100,0.000014100,0.0000,1,0.006285
Instances/Instances 2/qa194_08.gt,193,4000.0,86400.0,PTVRP_LAYERED_CONT,10519.0,2,0.000009400,0.000009400,0.0000,1,0.006518
Instances/Instances 2/qa194_09.gt,193,10000.0,86400.0,PTVRP_LAYERED_CONT,10469.0,1,0.000007600,0.000007600,0.0000,1,0.006447
Instances/Instances 2/qa194_10.gt,193,20000.0,86400.0,PTVRP_LAYERED_CONT,10469.0,1,0.000008400,0.000008400,0.0000,1,0.006136
Instances/Instances 2/rat195_01.gt,194,20.0,86400.0,PTVRP_LAYERED_CONT,51522.0,105,0.000642200,0.000642200,0.0000,1,0.006619
Instances/Instances 2/rat195_02.gt,194,40.0,86400.0,PTVRP_LAYERED_CONT,26155.0,79,0.000364300,0.000364300,0.0000,1,0.007334
Instances/Instances 2/rat195_03.gt,194,100.0,86400.0,PTVRP_LAYERED_CONT,11329.0,51,0.000164200,0.000164200,0.0000,1,0.007691
Instances/Instances 2/rat195_04.gt,194,200.0,86400.0,PTVRP_LAYERED_CONT,6264.0,28,0.000087800,0.000087800,0.0000,1,0.007336
Instances/Instances 2/rat195_05.gt,194,400.0,86400.0,PTVRP_LAYERED_CONT,4260.0,15,0.000049800,0.000049800,0.0000,1,0.006554
Instances/Instances 2/rat195_06.gt,194,1000.0,86400.0,PTVRP_LAYERED_CONT,2978.0,6,0.000025100,0.000025100,0.0000,1,0.006713
Instances/Instances 2/rat195_07.gt,194,2000.0,86400.0,PTVRP_LAYERED_CONT,2630.0,3,0.000014000,0.000014000,0.0000,1,0.006797
Instances/Instances 2/rat195_08.gt,194,4000.0,86400.0,PTVRP_LAYERED_CONT,2587.0,2,0.000009900,0.000009900,0.0000,1,0.007026
Instances/Instances 2/rat195_09.gt,194,10000.0,86400.0,PTVRP_LAYERED_CONT,2581.0,1,0.000007300,0.000007300,0.0000,1,0.007221
Instances/Instances 2/rat195_10.gt,194,20000.0,86400.0,PTVRP_LAYERED_CONT,2581.0,1,0.000007300,0.000007300,0.0000,1,0.006457
Instances/Instances 2/rat575_01.gt,574,20.0,86400.0,PTVRP_LAYERED_CONT,244321.0,280,0.005076400,0.005076400,0.0000,1,0.012108
Instances/Instances 2/rat575_02.gt,574,40.0,86400.0,PTVRP_LAYERED_CONT,122964.0,222,0.002906100,0.002906100,0.0000,1,0.010851
Instances/Instances 2/rat575_03.gt,574,100.0,86400.0,PTVRP_LAYERED_CONT,50267.0,133,0.001295900,0.001295900,0.0000,1,0.008713
Instances/Instances 2/rat575_04.gt,574,200.0,86400.0,PTVRP_LAYERED_CONT,28679.0,80,0.000692000,0.000692000,0.0000,1,0.00809
Instances/Instances 2/rat575_05.gt,574,400.0,86400.0,PTVRP_LAYERED_CONT,17406.0,39,0.000366800,0.000366800,0.0000,1,0.006437
Instances/Instances 2/rat575_06.gt,574,1000.0,86400.0,PTVRP_LAYERED_CONT,10471.0,16,0.000155900,0.000155900,0.0000,1,0.006962
Instances/Instances 2/rat575_07.gt,574,2000.0,86400.0,PTVRP_LAYERED_CONT,8567.0,9,0.000091800,0.000091800,0.0000,1,0.008507
Instances/Instances 2/rat575_08.gt,574,4000.0,86400.0,PTVRP_LAYERED_CONT,7691.0,4,0.000052500,0.000052500,0.0000,1,0.008382
Instances/Instances 2/rat575_09.gt,574,10000.0,86400.0,PTVRP_LAYERED_CONT,7378.0,3,0.000025400,0.000025400,0.0000,1,0.006963
Instances/Instances 2/rat575_10.gt,574,20000.0,86400.0,PTVRP_LAYERED_CONT,7265.0,1,0.000017900,0.000017900,0.0000,1,0.006541
Instances/Instances 2/rat783_01.gt,782,20.0,86400.0,PTVRP_LAYERED_CONT,373979.0,335,0.009206700,0.009206700,0.0000,1,0.015951
Instances/Instances 2/rat783_02.gt,782,40.0,86400.0,PTVRP_LAYERED_CONT,187305.0,261,0.005375900,0.005375900,0.0000,1,0.014249
Instances/Instances 2/rat783_03.gt,782,100.0,86400.0,PTVRP_LAYERED_CONT,82400.0,184,0.002509700,0.002509700,0.0000,1,0.011885
Instances/Instances 2/rat783_04.gt,782,200.0,86400.0,PTVRP_LAYERED_CONT,43245.0,103,0.001258000,0.001258000,0.0000,1,0.009088
Instances/Instances 2/rat783_05.gt,782,400.0,86400.0,PTVRP_LAYERED_CONT,25430.0,56,0.000654200,0.000654200,0.0000,1,0.00804
Instances/Instances 2/rat783_06.gt,782,1000.0,86400.0,PTVRP_LAYERED_CONT,15139.0,22,0.000299500,0.000299500,0.0000,1,0.007803
Instances/Instances 2/rat783_07.gt,782,2000.0,86400.0,PTVRP_LAYERED_CONT,11603.0,12,0.000157300,0.000157300,0.0000,1,0.006273
Instances/Instances 2/rat783_08.gt,782,4000.0,86400.0,PTVRP_LAYERED_CONT,10027.0,6,0.000087100,0.000087100,0.0000,1,0.006176
Instances/Instances 2/rat783_09.gt,782,10000.0,86400.0,PTVRP_LAYERED_CONT,9552.0,3,0.000062200,0.000062200,0.0000,1,0.006238
Instances/Instances 2/rat783_10.gt,782,20000.0,86400.0,PTVRP_LAYERED_CONT,9389.0,2,0.000023700,0.000023700,0.0000,1,0.006833
Instances/Instances 2/rat99_01.gt,98,20.0,86400.0,PTVRP_LAYERED_CONT,16503.0,57,0.000168900,0.000168900,0.0000,1,0.006069
Instances/Instances 2/rat99_02.gt,98,40.0,86400.0,PTVRP_LAYERED_CONT,8994.0,49,0.000101000,0.000101000,0.0000,1,0.005195
Instances/Instances 2/rat99_03.gt,98,100.0,86400.0,PTVRP_LAYERED_CONT,4580.0,27,0.000050200,0.000050200,0.0000,1,0.005799
Instances/Instances 2/rat99_04.gt,98,200.0,86400.0,PTVRP_LAYERED_CONT,2833.0,14,0.000028800,0.000028800,0.0000,1,0.005244
Instances/Instances 2/rat99_05.gt,98,400.0,86400.0,PTVRP_LAYERED_CONT,1869.0,7,0.000017500,0.000017500,0.0000,1,0.005673
Instances/Instances 2/rat99_06.gt,98,1000.0,86400.0,PTVRP_LAYERED_CONT,1470.0,3,0.000008100,0.000008100,0.0000,1,0.005512
Instances/Instances 2/rat99_07.gt,98,2000.0,86400.0,PTVRP_LAYERED_CONT,1399.0,2,0.000005400,0.000005400,0.0000,1,0.005965
Instances/Instances 2/rat99_08.gt,98,4000.0,86400.0,PTVRP_LAYERED_CONT,1395.0,1,0.000003900,0.000003900,0.0000,1,0.005504
Instances/Instances 2/rat99_09.gt,98,10000.0,86400.0,PTVRP_LAYERED_CONT,1395.0,1,0.000004100,0.000004100,0.0000,1,0.006343
Instances/Instances 2/rat99_10.gt,98,20000.0,86400.0,PTVRP_LAYERED_CONT,1395.0,1,0.000004100,0.000004100,0.0000,1,0.005503
Instances/Instances 2/rd100_01.gt,99,20.0,86400.0,PTVRP_LAYERED_CONT,107009.0,50,0.000197600,0.000197600,0.0000,1,0.007063
Instances/Instances 2/rd100_02.gt,99,40.0,86400.0,PTVRP_LAYERED_CONT,60993.0,44,0.000109600,0.000109600,0.0000,1,0.007209
Instances/Instances 2/rd100_03.gt,99,100.0,86400.0,PTVRP_LAYERED_CONT,30031.0,31,0.000055600,0.000055600,0.0000,1,0.007757
Instances/Instances 2/rd100_04.gt,99,200.0,86400.0,PTVRP_LAYERED_CONT,17776.0,15,0.000029400,0.000029400,0.0000,1,0.006648
Instances/Instances 2/rd100_05.gt,99,400.0,86400.0,PTVRP_LAYERED_CONT,11939.0,7,0.000017100,0.000017100,0.0000,1,0.006409
Instances/Instances 2/rd100_06.gt,99,1000.0,86400.0,PTVRP_LAYERED_CONT,9875.0,4,0.000008800,0.000008800,0.0000,1,0.006705
Instances/Instances 2/rd100_07.gt,99,2000.0,86400.0,PTVRP_LAYERED_CONT,9356.0,3,0.000005600,0.000005600,0.0000,1,0.006621
Instances/Instances 2/rd100_08.gt,99,4000.0,86400.0,PTVRP_LAYERED_CONT,8967.0,2,0.000004000,0.000004000,0.0000,1,0.005869
Instances/Instances 2/rd100_09.gt,99,10000.0,86400.0,PTVRP_LAYERED_CONT,8967.0,2,0.000004100,0.000004100,0.0000,1,0.00607
Instances/Instances 2/rd100_10.gt,99,20000.0,86400.0,PTVRP_LAYERED_CONT,8967.0,2,0.000004400,0.000004400,0.0000,1,0.006694
Instances/Instances 2/rd400_01.gt,399,20.0,86400.0,PTVRP_LAYERED_CONT,442893.0,194,0.002414000,0.002414000,0.0000,1,0.008754
Instances/Instances 2/rd400_02.gt,399,40.0,86400.0,PTVRP_LAYERED_CONT,227178.0,167,0.001434100,0.001434100,0.0000,1,0.009271
Instances/Instances 2/rd400_03.gt,399,100.0,86400.0,PTVRP_LAYERED_CONT,100521.0,98,0.000676800,0.000676800,0.0000,1,0.008211
Instances/Instances 2/rd400_04.gt,399,200.0,86400.0,PTVRP_LAYERED_CONT,52887.0,53,0.000354200,0.000354200,0.0000,1,0.00696
Instances/Instances 2/rd400_05.gt,399,400.0,86400.0,PTVRP_LAYERED_CONT,34887.0,30,0.000206700,0.000206700,0.0000,1,0.007231
Instances/Instances 2/rd400_06.gt,399,1000.0,86400.0,PTVRP_LAYERED_CONT,21380.0,12,0.000088900,0.000088900,0.0000,1,0.006956
Instances/Instances 2/rd400_07.gt,399,2000.0,86400.0,PTVRP_LAYERED_CONT,17809.0,6,0.000051100,0.000051100,0.0000,1,0.007146
Instances/Instances 2/rd400_08.gt,399,4000.0,86400.0,PTVRP_LAYERED_CONT,16168.0,3,0.000028400,0.000028400,0.0000,1,0.007513
Instances/Instances 2/rd400_09.gt,399,10000.0,86400.0,PTVRP_LAYERED_CONT,15473.0,2,0.000014300,0.000014300,0.0000,1,0.006386
Instances/Instances 2/rd400_10.gt,399,20000.0,86400.0,PTVRP_LAYERED_CONT,15316.0,1,0.000013200,0.000013200,0.0000,1,0.007029
Instances/Instances 2/rl11849_01.gt,11848,20.0,86400.0,PTVRP_LAYERED_CONT,171385867.0,4564,1.983286465,1.983286465,0.0000,1,1.999934
Instances/Instances 2/rl11849_02.gt,11848,40.0,86400.0,PTVRP_LAYERED_CONT,86085907.0,2937,1.153611679,1.153611679,0.0000,1,1.171775
Instances/Instances 2/rl11849_03.gt,11848,100.0,86400.0,PTVRP_LAYERED_CONT,34891640.0,1806,0.534577191,0.534577191,0.0000,1,0.555933
Instances/Instances 2/rl11849_04.gt,11848,200.0,86400.0,PTVRP_LAYERED_CONT,17732426.0,1260,0.276827195,0.276827195,0.0000,1,0.294614
Instances/Instances 2/rl11849_05.gt,11848,400.0,86400.0,PTVRP_LAYERED_CONT,9318777.0,768,0.143466197,0.143466197,0.0000,1,0.160451
Instances/Instances 2/rl11849_06.gt,11848,1000.0,86400.0,PTVRP_LAYERED_CONT,4134816.0,312,0.061117599,0.061117599,0.0000,1,0.077878
Instances/Instances 2/rl11849_07.gt,11848,2000.0,86400.0,PTVRP_LAYERED_CONT,2497882.0,160,0.030862799,0.030862799,0.0000,1,0.047434
Instances/Instances 2/rl11849_08.gt,11848,4000.0,86400.0,PTVRP_LAYERED_CONT,1663784.0,80,0.016310800,0.016310800,0.0000,1,0.03124
Instances/Instances 2/rl11849_09.gt,11848,10000.0,86400.0,PTVRP_LAYERED_CONT,1182604.0,34,0.007323700,0.007323700,0.0000,1,0.023123
Instances/Instances 2/rl11849_10.gt,11848,20000.0,86400.0,PTVRP_LAYERED_CONT,1026008.0,19,0.004329800,0.004329800,0.0000,1,0.019333
Instances/Instances 2/rl1304_01.gt,1303,20.0,86400.0,PTVRP_LAYERED_CONT,18841723.0,580,0.024567999,0.024567999,0.0000,1,0.035222
Instances/Instances 2/rl1304_02.gt,1303,40.0,86400.0,PTVRP_LAYERED_CONT,9644354.0,386,0.014773800,0.014773800,0.0000,1,0.02397
Instances/Instances 2/rl1304_03.gt,1303,100.0,86400.0,PTVRP_LAYERED_CONT,4041218.0,260,0.007260400,0.007260400,0.0000,1,0.015331
Instances/Instances 2/rl1304_04.gt,1303,200.0,86400.0,PTVRP_LAYERED_CONT,2037727.0,164,0.003934800,0.003934800,0.0000,1,0.012644
Instances/Instances 2/rl1304_05.gt,1303,400.0,86400.0,PTVRP_LAYERED_CONT,1129403.0,88,0.002070200,0.002070200,0.0000,1,0.01163
Instances/Instances 2/rl1304_06.gt,1303,1000.0,86400.0,PTVRP_LAYERED_CONT,580361.0,35,0.000878300,0.000878300,0.0000,1,0.008035
Instances/Instances 2/rl1304_07.gt,1303,2000.0,86400.0,PTVRP_LAYERED_CONT,401899.0,19,0.000471600,0.000471600,0.0000,1,0.007374
Instances/Instances 2/rl1304_08.gt,1303,4000.0,86400.0,PTVRP_LAYERED_CONT,311174.0,10,0.000268500,0.000268500,0.0000,1,0.007629
Instances/Instances 2/rl1304_09.gt,1303,10000.0,86400.0,PTVRP_LAYERED_CONT,280421.0,5,0.000120799,0.000120799,0.0000,1,0.007738
Instances/Instances 2/rl1304_10.gt,1303,20000.0,86400.0,PTVRP_LAYERED_CONT,277708.0,5,0.000081500,0.000081500,0.0000,1,0.008299
Instances/Instances 2/rl1323_01.gt,1322,20.0,86400.0,PTVRP_LAYERED_CONT,20770192.0,558,0.025323000,0.025323000,0.0000,1,0.032919
Instances/Instances 2/rl1323_02.gt,1322,40.0,86400.0,PTVRP_LAYERED_CONT,9981873.0,407,0.015113699,0.015113699,0.0000,1,0.023875
Instances/Instances 2/rl1323_03.gt,1322,100.0,86400.0,PTVRP_LAYERED_CONT,4123202.0,258,0.007320700,0.007320700,0.0000,1,0.016434
Instances/Instances 2/rl1323_04.gt,1322,200.0,86400.0,PTVRP_LAYERED_CONT,2177917.0,173,0.004058100,0.004058100,0.0000,1,0.013584
Instances/Instances 2/rl1323_05.gt,1322,400.0,86400.0,PTVRP_LAYERED_CONT,1195852.0,91,0.002087000,0.002087000,0.0000,1,0.010962
Instances/Instances 2/rl1323_06.gt,1322,1000.0,86400.0,PTVRP_LAYERED_CONT,622721.0,37,0.000881600,0.000881600,0.0000,1,0.009045
Instances/Instances 2/rl1323_07.gt,1322,2000.0,86400.0,PTVRP_LAYERED_CONT,435188.0,19,0.000475400,0.000475400,0.0000,1,0.008223
Instances/Instances 2/rl1323_08.gt,1322,4000.0,86400.0,PTVRP_LAYERED_CONT,343638.0,10,0.000269300,0.000269300,0.0000,1,0.008003
Instances/Instances 2/rl1323_09.gt,1322,10000.0,86400.0,PTVRP_LAYERED_CONT,305210.0,5,0.000123100,0.000123100,0.0000,1,0.008311
Instances/Instances 2/rl1323_10.gt,1322,20000.0,86400.0,PTVRP_LAYERED_CONT,305210.0,5,0.000097700,0.000097700,0.0000,1,0.007984
Instances/Instances 2/rl1889_01.gt,1888,20.0,86400.0,PTVRP_LAYERED_CONT,30137720.0,789,0.050327099,0.050327099,0.0000,1,0.059092
Instances/Instances 2/rl1889_02.gt,1888,40.0,86400.0,PTVRP_LAYERED_CONT,15108861.0,561,0.030448599,0.030448599,0.0000,1,0.039326
Instances/Instances 2/rl1889_03.gt,1888,100.0,86400.0,PTVRP_LAYERED_CONT,6272466.0,344,0.014562800,0.014562800,0.0000,1,0.02416
Instances/Instances 2/rl1889_04.gt,1888,200.0,86400.0,PTVRP_LAYERED_CONT,3248313.0,228,0.007620900,0.007620900,0.0000,1,0.017651
Instances/Instances 2/rl1889_05.gt,1888,400.0,86400.0,PTVRP_LAYERED_CONT,1761285.0,127,0.003993900,0.003993900,0.0000,1,0.013864
Instances/Instances 2/rl1889_06.gt,1888,1000.0,86400.0,PTVRP_LAYERED_CONT,864321.0,51,0.001761900,0.001761900,0.0000,1,0.010981
Instances/Instances 2/rl1889_07.gt,1888,2000.0,86400.0,PTVRP_LAYERED_CONT,584162.0,27,0.000901500,0.000901500,0.0000,1,0.009977
Instances/Instances 2/rl1889_08.gt,1888,4000.0,86400.0,PTVRP_LAYERED_CONT,439497.0,14,0.000490400,0.000490400,0.0000,1,0.00746
Instances/Instances 2/rl1889_09.gt,1888,10000.0,86400.0,PTVRP_LAYERED_CONT,359202.0,6,0.000234800,0.000234800,0.0000,1,0.008797
Instances/Instances 2/rl1889_10.gt,1888,20000.0,86400.0,PTVRP_LAYERED_CONT,351630.0,6,0.000166500,0.000166500,0.0000,1,0.008476
Instances/Instances 2/rl5915_01.gt,5914,20.0,86400.0,PTVRP_LAYERED_CONT,83146568.0,2270,0.491812491,0.491812491,0.0000,1,0.503953
Instances/Instances 2/rl5915_02.gt,5914,40.0,86400.0,PTVRP_LAYERED_CONT,42081110.0,1484,0.293170995,0.293170995,0.0000,1,0.306598
Instances/Instances 2/rl5915_03.gt,5914,100.0,86400.0,PTVRP_LAYERED_CONT,17328936.0,927,0.135760597,0.135760597,0.0000,1,0.148758
Instances/Instances 2/rl5915_04.gt,5914,200.0,86400.0,PTVRP_LAYERED_CONT,8794278.0,665,0.072870199,0.072870199,0.0000,1,0.085307
Instances/Instances 2/rl5915_05.gt,5914,400.0,86400.0,PTVRP_LAYERED_CONT,4616007.0,381,0.038590700,0.038590700,0.0000,1,0.051629
Instances/Instances 2/rl5915_06.gt,5914,1000.0,86400.0,PTVRP_LAYERED_CONT,2154063.0,158,0.016159599,0.016159599,0.0000,1,0.028073
Instances/Instances 2/rl5915_07.gt,5914,2000.0,86400.0,PTVRP_LAYERED_CONT,1309085.0,79,0.008302800,0.008302800,0.0000,1,0.020304
Instances/Instances 2/rl5915_08.gt,5914,4000.0,86400.0,PTVRP_LAYERED_CONT,914546.0,42,0.004522300,0.004522300,0.0000,1,0.016177
Instances/Instances 2/rl5915_09.gt,5914,10000.0,86400.0,PTVRP_LAYERED_CONT,684988.0,18,0.002175500,0.002175500,0.0000,1,0.013838
Instances/Instances 2/rl5915_10.gt,5914,20000.0,86400.0,PTVRP_LAYERED_CONT,622673.0,10,0.001246400,0.001246400,0.0000,1,0.012192
Instances/Instances 2/rl5934_01.gt,5933,20.0,86400.0,PTVRP_LAYERED_CONT,84169002.0,2339,0.493601291,0.493601291,0.0000,1,0.506392
Instances/Instances 2/rl5934_02.gt,5933,40.0,86400.0,PTVRP_LAYERED_CONT,41719081.0,1596,0.298956196,0.298956196,0.0000,1,0.313714
Instances/Instances 2/rl5934_03.gt,5933,100.0,86400.0,PTVRP_LAYERED_CONT,16903589.0,997,0.138408300,0.138408300,0.0000,1,0.152457
Instances/Instances 2/rl5934_04.gt,5933,200.0,86400.0,PTVRP_LAYERED_CONT,8807558.0,668,0.075197200,0.075197200,0.0000,1,0.088532
Instances/Instances 2/rl5934_05.gt,5933,400.0,86400.0,PTVRP_LAYERED_CONT,4534110.0,386,0.038567500,0.038567500,0.0000,1,0.052229
Instances/Instances 2/rl5934_06.gt,5933,1000.0,86400.0,PTVRP_LAYERED_CONT,2110204.0,158,0.016463800,0.016463800,0.0000,1,0.028585
Instances/Instances 2/rl5934_07.gt,5933,2000.0,86400.0,PTVRP_LAYERED_CONT,1314665.0,81,0.008755600,0.008755600,0.0000,1,0.021668
Instances/Instances 2/rl5934_08.gt,5933,4000.0,86400.0,PTVRP_LAYERED_CONT,904911.0,43,0.004519700,0.004519700,0.0000,1,0.017833
Instances/Instances 2/rl5934_09.gt,5933,10000.0,86400.0,PTVRP_LAYERED_CONT,678749.0,19,0.002203600,0.002203600,0.0000,1,0.014093
Instances/Instances 2/rl5934_10.gt,5933,20000.0,86400.0,PTVRP_LAYERED_CONT,613159.0,9,0.001203400,0.001203400,0.0000,1,0.013063
Instances/Instances 2/rw1621_01.gt,1620,20.0,86400.0,PTVRP_LAYERED_CONT,2391345.0,553,0.039518300,0.039518300,0.0000,1,0.04647
Instances/Instances 2/rw1621_02.gt,1620,40.0,86400.0,PTVRP_LAYERED_CONT,1199112.0,429,0.025081600,0.025081600,0.0000,1,0.036122
Instances/Instances 2/rw1621_03.gt,1620,100.0,86400.0,PTVRP_LAYERED_CONT,495162.0,298,0.012429400,0.012429400,0.0000,1,0.021817
Instances/Instances 2/rw1621_04.gt,1620,200.0,86400.0,PTVRP_LAYERED_CONT,262188.0,204,0.006556700,0.006556700,0.0000,1,0.016013
Instances/Instances 2/rw1621_05.gt,1620,400.0,86400.0,PTVRP_LAYERED_CONT,139406.0,109,0.003303700,0.003303700,0.0000,1,0.012911
Instances/Instances 2/rw1621_06.gt,1620,1000.0,86400.0,PTVRP_LAYERED_CONT,68691.0,43,0.001369400,0.001369400,0.0000,1,0.010103
Instances/Instances 2/rw1621_07.gt,1620,2000.0,86400.0,PTVRP_LAYERED_CONT,46476.0,23,0.000701300,0.000701300,0.0000,1,0.008169
Instances/Instances 2/rw1621_08.gt,1620,4000.0,86400.0,PTVRP_LAYERED_CONT,36176.0,12,0.000371400,0.000371400,0.0000,1,0.008171
Instances/Instances 2/rw1621_09.gt,1620,10000.0,86400.0,PTVRP_LAYERED_CONT,29392.0,5,0.000164300,0.000164300,0.0000,1,0.008388
Instances/Instances 2/rw1621_10.gt,1620,20000.0,86400.0,PTVRP_LAYERED_CONT,27739.0,3,0.000090500,0.000090500,0.0000,1,0.008407
Instances/Instances 2/st70_01.gt,69,20.0,86400.0,PTVRP_LAYERED_CONT,7414.0,41,0.000088400,0.000088400,0.0000,1,0.007592
Instances/Instances 2/st70_02.gt,69,40.0,86400.0,PTVRP_LAYERED_CONT,4366.0,33,0.000053900,0.000053900,0.0000,1,0.005565
Instances/Instances 2/st70_03.gt,69,100.0,86400.0,PTVRP_LAYERED_CONT,2076.0,20,0.000028100,0.000028100,0.0000,1,0.006985
Instances/Instances 2/st70_04.gt,69,200.0,86400.0,PTVRP_LAYERED_CONT,1255.0,11,0.000016200,0.000016200,0.0000,1,0.006781
Instances/Instances 2/st70_05.gt,69,400.0,86400.0,PTVRP_LAYERED_CONT,974.0,6,0.000010000,0.000010000,0.0000,1,0.006365
Instances/Instances 2/st70_06.gt,69,1000.0,86400.0,PTVRP_LAYERED_CONT,794.0,3,0.000005000,0.000005000,0.0000,1,0.00752
Instances/Instances 2/st70_07.gt,69,2000.0,86400.0,PTVRP_LAYERED_CONT,780.0,1,0.000003300,0.000003300,0.0000,1,0.007013
Instances/Instances 2/st70_08.gt,69,4000.0,86400.0,PTVRP_LAYERED_CONT,780.0,1,0.000003100,0.000003100,0.0000,1,0.006278
Instances/Instances 2/st70_09.gt,69,10000.0,86400.0,PTVRP_LAYERED_CONT,780.0,1,0.000003300,0.000003300,0.0000,1,0.006867
Instances/Instances 2/st70_10.gt,69,20000.0,86400.0,PTVRP_LAYERED_CONT,780.0,1,0.000003600,0.000003600,0.0000,1,0.006631
Instances/Instances 2/sw24978_01.gt,24977,20.0,86400.0,PTVRP_LAYERED_CONT,216192004.0,7551,9.984646697,9.984646697,0.0000,1,10.008712
Instances/Instances 2/sw24978_02.gt,24977,40.0,86400.0,PTVRP_LAYERED_CONT,108173763.0,5292,5.447655190,5.447655190,0.0000,1,5.477357
Instances/Instances 2/sw24978_03.gt,24977,100.0,86400.0,PTVRP_LAYERED_CONT,43925669.0,3440,2.188493795,2.188493795,0.0000,1,2.21577
Instances/Instances 2/sw24978_04.gt,24977,200.0,86400.0,PTVRP_LAYERED_CONT,22469886.0,2478,1.135912797,1.135912797,0.0000,1,1.163975
Instances/Instances 2/sw24978_05.gt,24977,400.0,86400.0,PTVRP_LAYERED_CONT,11371426.0,1518,0.569079199,0.569079199,0.0000,1,0.597139
Instances/Instances 2/sw24978_06.gt,24977,1000.0,86400.0,PTVRP_LAYERED_CONT,5048739.0,654,0.245761299,0.245761299,0.0000,1,0.27216
Instances/Instances 2/sw24978_07.gt,24977,2000.0,86400.0,PTVRP_LAYERED_CONT,2908289.0,325,0.125090500,0.125090500,0.0000,1,0.151445
Instances/Instances 2/sw24978_08.gt,24977,4000.0,86400.0,PTVRP_LAYERED_CONT,1861338.0,164,0.061276400,0.061276400,0.0000,1,0.085576
Instances/Instances 2/sw24978_09.gt,24977,10000.0,86400.0,PTVRP_LAYERED_CONT,1245566.0,67,0.026485900,0.026485900,0.0000,1,0.053746
Instances/Instances 2/sw24978_10.gt,24977,20000.0,86400.0,PTVRP_LAYERED_CONT,1041100.0,36,0.014235800,0.014235800,0.0000,1,0.036949
Instances/Instances 2/ts225_01.gt,224,20.0,86400.0,PTVRP_LAYERED_CONT,3372707.0,116,0.000838000,0.000838000,0.0000,1,0.009235
Instances/Instances 2/ts225_02.gt,224,40.0,86400.0,PTVRP_LAYERED_CONT,1962568.0,88,0.000466900,0.000466900,0.0000,1,0.007952
Instances/Instances 2/ts225_03.gt,224,100.0,86400.0,PTVRP_LAYERED_CONT,755713.0,60,0.000227700,0.000227700,0.0000,1,0.007766
Instances/Instances 2/ts225_04.gt,224,200.0,86400.0,PTVRP_LAYERED_CONT,440938.0,33,0.000134300,0.000134300,0.0000,1,0.007066
Instances/Instances 2/ts225_05.gt,224,400.0,86400.0,PTVRP_LAYERED_CONT,272708.0,16,0.000072200,0.000072200,0.0000,1,0.006664
Instances/Instances 2/ts225_06.gt,224,1000.0,86400.0,PTVRP_LAYERED_CONT,171841.0,7,0.000031900,0.000031900,0.0000,1,0.007097
Instances/Instances 2/ts225_07.gt,224,2000.0,86400.0,PTVRP_LAYERED_CONT,148763.0,4,0.000018200,0.000018200,0.0000,1,0.006481
