instance,n,Q,horizon,solver,cost,templates,max_m,seconds,K_full_tour,K_allocated,max_layer_used,layer_iterations,eff_K,revived_arcs,revived_starts,revived_improving,infeasible_skips,unsafe_pops,blocked_pops,unsorted_queries,arcs_scanned,arcs_unsound_stop,gap_vs_first
Instances/Instances 1/ch71009_04.gt,71008,100.0,86400.0,PTVRP_LAYERED,315639950.0,10125,7,0.0953,18088,19,8,415025,5.84476,,,,,,,,,,
Instances/Instances 1/ch71009_05.gt,71008,100.0,86400.0,PTVRP_LAYERED,314888615.0,10301,6,0.1013,18114,19,8,415240,5.84779,,,,,,,,,,
Instances/Instances 1/ch71009_06.gt,71008,100.0,86400.0,PTVRP_LAYERED,315300472.0,10275,7,0.0926,18084,19,8,415000,5.84441,,,,,,,,,,
Instances/Instances 1/ch71009_07.gt,71008,100.0,86400.0,PTVRP_LAYERED,314970528.0,10304,6,0.0945,18081,18,7,415182,5.84697,,,,,,,,,,
Instances/Instances 1/ch71009_08.gt,71008,100.0,86400.0,PTVRP_LAYERED,315323807.0,10275,7,0.1025,18104,19,8,414728,5.84058,,,,,,,,,,
Instances/Instances 1/ch71009_09.gt,71008,100.0,86400.0,PTVRP_LAYERED,315388172.0,10266,6,0.0961,18105,19,8,414839,5.84214,,,,,,,,,,
Instances/Instances 1/ch71009_10.gt,71008,100.0,86400.0,PTVRP_LAYERED,314275319.0,10190,7,0.0935,18076,19,8,415298,5.84861,,,,,,,,,,
Instances/Instances 1/d1291_01.gt,1290,100.0,86400.0,PTVRP_LAYERED,768417.0,261,5,0.0077,346,25,5,24050,18.6434,,,,,,,,,,
Instances/Instances 1/d1291_02.gt,1290,100.0,86400.0,PTVRP_LAYERED,700857.0,247,3,0.0072,317,24,6,23173,17.9636,,,,,,,,,,
Instances/Instances 1/d1291_03.gt,1290,100.0,86400.0,PTVRP_LAYERED,734697.0,249,5,0.0066,332,25,5,23770,18.4264,,,,,,,,,,
Instances/Instances 1/d1291_04.gt,1290,100.0,86400.0,PTVRP_LAYERED,719650.0,257,3,0.0085,327,25,5,23624,18.3132,,,,,,,,,,
Instances/Instances 1/d1291_05.gt,1290,100.0,86400.0,PTVRP_LAYERED,730335.0,245,4,0.0071,327,25,6,23526,18.2372,,,,,,,,,,
Instances/Instances 1/d1291_06.gt,1290,100.0,86400.0,PTVRP_LAYERED,728389.0,249,5,0.0077,329,25,5,23680,18.3566,,,,,,,,,,
Instances/Instances 1/d1291_07.gt,1290,100.0,86400.0,PTVRP_LAYERED,723980.0,256,5,0.0071,328,24,6,23606,18.2992,,,,,,,,,,
Instances/Instances 1/d1291_08.gt,1290,100.0,86400.0,PTVRP_LAYERED,719374.0,266,4,0.0065,328,25,6,23589,18.286,,,,,,,,,,
Instances/Instances 1/d1291_09.gt,1290,100.0,86400.0,PTVRP_LAYERED,729990.0,254,4,0.0493,329,25,5,23615,18.3062,,,,,,,,,,
Instances/Instances 1/d1291_10.gt,1290,100.0,86400.0,PTVRP_LAYERED,722309.0,257,4,0.0078,326,24,6,23426,18.1597,,,,,,,,,,
Instances/Instances 1/d15112_01.gt,15111,100.0,86400.0,PTVRP_LAYERED,53788704.0,2388,5,0.0249,3841,16,6,91242,6.03812,,,,,,,,,,
Instances/Instances 1/d15112_02.gt,15111,100.0,86400.0,PTVRP_LAYERED,54066537.0,2465,5,0.0238,3877,17,6,91715,6.06942,,,,,,,,,,
Instances/Instances 1/d15112_03.gt,15111,100.0,86400.0,PTVRP_LAYERED,53486510.0,2389,5,0.0241,3832,16,6,91266,6.03971,,,,,,,,,,
Instances/Instances 1/d15112_04.gt,15111,100.0,86400.0,PTVRP_LAYERED,53894103.0,2382,5,0.0266,3859,17,6,91426,6.05029,,,,,,,,,,
Instances/Instances 1/d15112_05.gt,15111,100.0,86400.0,PTVRP_LAYERED,53460057.0,2426,5,0.0267,3829,17,6,91342,6.04474,,,,,,,,,,
Instances/Instances 1/d15112_06.gt,15111,100.0,86400.0,PTVRP_LAYERED,54161669.0,2467,5,0.0238,3882,17,6,91478,6.05374,,,,,,,,,,
Instances/Instances 1/d15112_07.gt,15111,100.0,86400.0,PTVRP_LAYERED,53932504.0,2432,6,0.0245,3870,17,6,91672,6.06657,,,,,,,,,,
Instances/Instances 1/d15112_08.gt,15111,100.0,86400.0,PTVRP_LAYERED,53980038.0,2397,5,0.025,3861,17,6,91387,6.04771,,,,,,,,,,
Instances/Instances 1/d15112_09.gt,15111,100.0,86400.0,PTVRP_LAYERED,54274313.0,2419,6,0.0227,3876,16,6,91367,6.04639,,,,,,,,,,
Instances/Instances 1/d15112_10.gt,15111,100.0,86400.0,PTVRP_LAYERED,53524620.0,2463,5,0.0232,3839,17,6,91441,6.05129,,,,,,,,,,
Instances/Instances 1/d1655_01.gt,1654,100.0,86400.0,PTVRP_LAYERED,920931.0,323,4,0.0081,419,24,6,30616,18.5103,,,,,,,,,,
Instances/Instances 1/d1655_02.gt,1654,100.0,86400.0,PTVRP_LAYERED,952252.0,335,3,0.0068,430,25,6,30904,18.6844,,,,,,,,,,
Instances/Instances 1/d1655_03.gt,1654,100.0,86400.0,PTVRP_LAYERED,916468.0,329,4,0.0088,417,25,6,30693,18.5568,,,,,,,,,,
Instances/Instances 1/d1655_04.gt,1654,100.0,86400.0,PTVRP_LAYERED,925568.0,300,4,0.0082,420,25,5,30620,18.5127,,,,,,,,,,
Instances/Instances 1/d1655_05.gt,1654,100.0,86400.0,PTVRP_LAYERED,925252.0,320,5,0.0079,422,25,5,30782,18.6106,,,,,,,,,,
Instances/Instances 1/d1655_06.gt,1654,100.0,86400.0,PTVRP_LAYERED,927721.0,345,4,0.0075,422,24,5,30648,18.5296,,,,,,,,,,
Instances/Instances 1/d1655_07.gt,1654,100.0,86400.0,PTVRP_LAYERED,941813.0,318,4,0.008,424,24,5,30733,18.581,,,,,,,,,,
Instances/Instances 1/d1655_08.gt,1654,100.0,86400.0,PTVRP_LAYERED,943382.0,326,4,0.008,427,25,6,30869,18.6632,,,,,,,,,,
Instances/Instances 1/d1655_09.gt,1654,100.0,86400.0,PTVRP_LAYERED,950915.0,328,4,0.0076,432,24,5,30944,18.7086,,,,,,,,,,
Instances/Instances 1/d1655_10.gt,1654,100.0,86400.0,PTVRP_LAYERED,951356.0,324,4,0.0073,430,24,5,30946,18.7098,,,,,,,,,,
Instances/Instances 1/d18512_01.gt,18511,100.0,86400.0,PTVRP_LAYERED,24130075.0,2865,6,0.0319,4740,25,8,250866,13.5523,,,,,,,,,,
Instances/Instances 1/d18512_02.gt,18511,100.0,86400.0,PTVRP_LAYERED,23849978.0,2832,5,0.035,4693,24,9,250449,13.5297,,,,,,,,,,
