instance,n,Q,horizon,solver,cost,templates,max_m,seconds,K_full_tour,K_allocated,max_layer_used,layer_iterations,eff_K,revived_arcs,revived_starts,revived_improving,infeasible_skips,unsafe_pops,blocked_pops,unsorted_queries,arcs_scanned,arcs_unsound_stop,gap_vs_first
Instances/Instances 1/brd14051_09.gt,14050,50000.0,86400.0,PTVRP_LAYERED_CONT,494413.0,9,1,0.013,8,8,1,57665,4.10427,,0,0,109751,0,,,,,
Instances/Instances 1/brd14051_10.gt,14050,100000.0,86400.0,PTVRP_LAYERED_CONT,487545.0,7,1,0.0121,4,4,1,32499,2.3131,,0,0,573764,0,,,,,
Instances/Instances 1/ca4663_01.gt,4662,100.0,86400.0,PTVRP_LAYERED_CONT,NO SOLUTION,,,0.1224,1182,1182,3,2774462,595.123,,0,0,3177877,0,,,,,
Instances/Instances 1/ca4663_02.gt,4662,200.0,86400.0,PTVRP_LAYERED_CONT,NO SOLUTION,,,0.0673,592,592,3,1375994,295.151,,0,0,1860047,0,,,,,
Instances/Instances 1/ca4663_03.gt,4662,500.0,86400.0,PTVRP_LAYERED_CONT,NO SOLUTION,,,0.0326,239,239,2,558290,119.753,,0,0,1022760,0,,,,,
Instances/Instances 1/ca4663_04.gt,4662,1000.0,86400.0,PTVRP_LAYERED_CONT,NO SOLUTION,,,0.0191,119,119,2,278906,59.8254,,0,0,658595,0,,,,,
Instances/Instances 1/ca4663_05.gt,4662,2000.0,86400.0,PTVRP_LAYERED_CONT,NO SOLUTION,,,0.0127,59,59,2,139829,29.9934,,0,0,386773,0,,,,,
Instances/Instances 1/ca4663_06.gt,4662,5000.0,86400.0,PTVRP_LAYERED_CONT,NO SOLUTION,,,0.0085,24,24,1,56975,12.2211,,0,0,274514,0,,,,,
Instances/Instances 1/ca4663_07.gt,4662,10000.0,86400.0,PTVRP_LAYERED_CONT,NO SOLUTION,,,0.0072,12,12,1,30091,6.45453,,0,0,360420,0,,,,,
Instances/Instances 1/ca4663_08.gt,4662,20000.0,86400.0,PTVRP_LAYERED_CONT,NO SOLUTION,,,0.0072,6,6,1,16256,3.48692,,0,0,690517,0,,,,,
Instances/Instances 1/ca4663_09.gt,4662,50000.0,86400.0,PTVRP_LAYERED_CONT,NO SOLUTION,,,0.0081,3,3,1,8073,1.73166,,0,0,1589322,0,,,,,
Instances/Instances 1/ca4663_10.gt,4662,100000.0,86400.0,PTVRP_LAYERED_CONT,NO SOLUTION,,,0.0092,2,2,1,5367,1.15122,,0,0,2316224,0,,,,,
