instance,n,Q,horizon,solver,cost,templates,max_m,seconds,K_full_tour,K_allocated,max_layer_used,layer_iterations,eff_K,revived_arcs,revived_starts,revived_improving,infeasible_skips,unsafe_pops,blocked_pops,unsorted_queries,gap_vs_first
Instances/Instances 2/nrw1379_09.gt,1378,20.0,86400.0,PTVRP_LAYERED_SAFE,2966966.0,554,11,0.0061,1772,53,13,56754,41.1858,,0,0,7396,0,0,0,
Instances/Instances 2/nrw1379_10.gt,1378,20.0,86400.0,PTVRP_LAYERED_SAFE,2823534.0,543,10,0.0061,1700,56,11,55900,40.566,,0,0,7355,0,0,0,
Instances/Instances 2/nu3496_01.gt,3495,20.0,86400.0,PTVRP_LAYERED_SAFE,9981936.0,1121,15,0.014,4431,77,17,161821,46.3007,,0,0,29990,0,0,0,
Instances/Instances 2/nu3496_02.gt,3495,20.0,86400.0,PTVRP_LAYERED_SAFE,9982322.0,1133,16,0.0134,4412,75,18,161637,46.2481,,0,0,29933,0,0,0,
Instances/Instances 2/nu3496_03.gt,3495,20.0,86400.0,PTVRP_LAYERED_SAFE,9948983.0,1116,17,0.0133,4383,77,19,160934,46.0469,,0,0,29984,0,0,0,
Instances/Instances 2/nu3496_04.gt,3495,20.0,86400.0,PTVRP_LAYERED_SAFE,10066631.0,1146,15,0.0132,4444,75,18,161531,46.2177,,0,0,29885,0,0,0,
Instances/Instances 2/nu3496_05.gt,3495,20.0,86400.0,PTVRP_LAYERED_SAFE,10278441.0,1149,19,0.0158,4500,74,19,162248,46.4229,,0,0,29653,0,0,0,
Instances/Instances 2/nu3496_06.gt,3495,20.0,86400.0,PTVRP_LAYERED_SAFE,10018229.0,1157,19,0.0146,4414,77,19,161519,46.2143,,1,0,29907,0,0,0,
Instances/Instances 2/nu3496_07.gt,3495,20.0,86400.0,PTVRP_LAYERED_SAFE,9991035.0,1129,15,0.0154,4407,73,18,161021,46.0718,,0,0,29942,0,0,0,
Instances/Instances 2/nu3496_08.gt,3495,20.0,86400.0,PTVRP_LAYERED_SAFE,10052721.0,1163,18,0.0147,4456,76,18,162294,46.4361,,0,0,30095,0,0,0,
Instances/Instances 2/nu3496_09.gt,3495,20.0,86400.0,PTVRP_LAYERED_SAFE,10135816.0,1140,18,0.0139,4499,73,18,162713,46.5559,,0,0,30134,0,0,0,
Instances/Instances 2/nu3496_10.gt,3495,20.0,86400.0,PTVRP_LAYERED_SAFE,10168191.0,1184,15,0.0136,4485,72,18,162409,46.469,,0,0,29955,0,0,0,
Instances/Instances 2/p654_01.gt,653,20.0,86400.0,PTVRP_LAYERED_SAFE,4302441.0,170,13,0.0032,826,36,15,16591,25.4074,,0,0,5105,0,0,0,
Instances/Instances 2/p654_02.gt,653,20.0,86400.0,PTVRP_LAYERED_SAFE,4130591.0,177,14,0.0031,797,36,15,16537,25.3247,,0,0,5169,0,0,0,
Instances/Instances 2/p654_03.gt,653,20.0,86400.0,PTVRP_LAYERED_SAFE,4415693.0,193,14,0.0031,852,36,16,16770,25.6815,,0,0,5095,0,0,0,
Instances/Instances 2/p654_04.gt,653,20.0,86400.0,PTVRP_LAYERED_SAFE,4249123.0,173,14,0.0033,821,37,17,16616,25.4456,,0,0,5020,0,0,0,
Instances/Instances 2/p654_05.gt,653,20.0,86400.0,PTVRP_LAYERED_SAFE,4315902.0,188,13,0.0033,835,36,15,16742,25.6386,,0,0,5167,0,0,0,
Instances/Instances 2/p654_06.gt,653,20.0,86400.0,PTVRP_LAYERED_SAFE,4422172.0,174,14,0.0032,856,37,15,16853,25.8086,,0,0,5112,0,0,0,
Instances/Instances 2/p654_07.gt,653,20.0,86400.0,PTVRP_LAYERED_SAFE,4326441.0,166,15,0.0035,836,36,16,16719,25.6034,,0,0,5047,0,0,0,
Instances/Instances 2/p654_08.gt,653,20.0,86400.0,PTVRP_LAYERED_SAFE,4343680.0,184,16,0.0034,838,37,17,16757,25.6616,,0,0,5042,0,0,0,
Instances/Instances 2/p654_09.gt,653,20.0,86400.0,PTVRP_LAYERED_SAFE,4048578.0,172,15,0.0034,780,33,17,16406,25.124,,0,0,5130,0,0,0,
Instances/Instances 2/p654_10.gt,653,20.0,86400.0,PTVRP_LAYERED_SAFE,4325444.0,165,15,0.0036,834,35,16,16560,25.3599,,0,0,5053,0,0,0,
Instances/Instances 2/pcb1173_01.gt,1172,20.0,86400.0,PTVRP_LAYERED_SAFE,2827187.0,470,10,0.0056,1498,53,11,44033,37.5708,,0,0,5969,0,0,0,
Instances/Instances 2/pcb1173_02.gt,1172,20.0,86400.0,PTVRP_LAYERED_SAFE,2864320.0,476,10,0.0058,1486,51,13,43628,37.2253,,0,0,6022,0,0,0,
Instances/Instances 2/pcb1173_03.gt,1172,20.0,86400.0,PTVRP_LAYERED_SAFE,2871166.0,489,10,0.0053,1493,51,12,43880,37.4403,,0,0,6081,0,0,0,
Instances/Instances 2/pcb1173_04.gt,1172,20.0,86400.0,PTVRP_LAYERED_SAFE,2867451.0,479,12,0.0057,1489,52,12,43754,37.3328,,0,0,5979,0,0,0,
Instances/Instances 2/pcb1173_05.gt,1172,20.0,86400.0,PTVRP_LAYERED_SAFE,2869183.0,484,12,0.0054,1499,50,12,43941,37.4923,,0,0,6075,0,0,0,
Instances/Instances 2/pcb1173_06.gt,1172,20.0,86400.0,PTVRP_LAYERED_SAFE,2815360.0,480,10,0.0059,1466,50,11,43415,37.0435,,0,0,5955,0,0,0,
Instances/Instances 2/pcb1173_07.gt,1172,20.0,86400.0,PTVRP_LAYERED_SAFE,2884723.0,487,9,0.0051,1497,50,12,43783,37.3575,,0,0,6066,0,0,0,
Instances/Instances 2/pcb1173_08.gt,1172,20.0,86400.0,PTVRP_LAYERED_SAFE,2877236.0,472,10,0.0059,1502,53,11,43973,37.5196,,0,0,6026,0,0,0,
Instances/Instances 2/pcb1173_09.gt,1172,20.0,86400.0,PTVRP_LAYERED_SAFE,2903698.0,476,9,0.0058,1492,51,10,43724,37.3072,,0,0,6017,0,0,0,
Instances/Instances 2/pcb1173_10.gt,1172,20.0,86400.0,PTVRP_LAYERED_SAFE,2858486.0,448,10,0.0051,1489,49,10,43700,37.2867,,0,0,5858,0,0,0,
Instances/Instances 2/pcb3038_01.gt,3037,20.0,86400.0,PTVRP_LAYERED_SAFE,10777614.0,1074,12,0.0107,3865,54,14,104234,34.3214,,0,0,19644,0,0,0,
Instances/Instances 2/pcb3038_02.gt,3037,20.0,86400.0,PTVRP_LAYERED_SAFE,10835812.0,1087,12,0.0104,3858,54,15,103757,34.1643,,0,0,19632,0,0,0,
Instances/Instances 2/pcb3038_03.gt,3037,20.0,86400.0,PTVRP_LAYERED_SAFE,10822884.0,1098,11,0.0106,3856,54,16,103961,34.2315,,0,0,19414,0,0,0,
Instances/Instances 2/pcb3038_04.gt,3037,20.0,86400.0,PTVRP_LAYERED_SAFE,10768265.0,1105,12,0.0109,3861,53,15,104121,34.2842,,0,0,19753,0,0,0,
Instances/Instances 2/pcb3038_05.gt,3037,20.0,86400.0,PTVRP_LAYERED_SAFE,10717926.0,1106,13,0.0105,3844,52,15,104092,34.2746,,0,0,19689,0,0,0,
Instances/Instances 2/pcb3038_06.gt,3037,20.0,86400.0,PTVRP_LAYERED_SAFE,10875623.0,1066,13,0.0103,3865,51,15,103905,34.213,,0,0,19747,0,0,0,
Instances/Instances 2/pcb3038_07.gt,3037,20.0,86400.0,PTVRP_LAYERED_SAFE,10930516.0,1093,14,0.0114,3889,55,15,104161,34.2973,,0,0,19784,0,0,0,
Instances/Instances 2/pcb3038_08.gt,3037,20.0,86400.0,PTVRP_LAYERED_SAFE,10559144.0,1064,12,0.0102,3808,52,17,103789,34.1748,,0,0,19756,0,0,0,
Instances/Instances 2/pcb3038_09.gt,3037,20.0,86400.0,PTVRP_LAYERED_SAFE,10769633.0,1049,12,0.0103,3854,51,14,103962,34.2318,,0,0,19594,0,0,0,
Instances/Instances 2/pcb3038_10.gt,3037,20.0,86400.0,PTVRP_LAYERED_SAFE,10959725.0,1071,12,0.0103,3915,52,14,104489,34.4053,,0,0,19572,0,0,0,
Instances/Instances 2/pcb442_01.gt,441,20.0,86400.0,PTVRP_LAYERED_SAFE,1550629.0,196,7,0.0027,536,32,10,10520,23.8549,,0,0,1414,0,0,0,
Instances/Instances 2/pcb442_02.gt,441,20.0,86400.0,PTVRP_LAYERED_SAFE,1591676.0,190,9,0.0028,556,32,10,10687,24.2336,,0,0,1449,0,0,0,
Instances/Instances 2/pcb442_03.gt,441,20.0,86400.0,PTVRP_LAYERED_SAFE,1591679.0,208,13,0.0029,556,34,13,10741,24.356,,0,0,1410,0,0,0,
Instances/Instances 2/pcb442_04.gt,441,20.0,86400.0,PTVRP_LAYERED_SAFE,1591505.0,202,8,0.003,549,33,9,10593,24.0204,,0,0,1431,0,0,0,
Instances/Instances 2/pcb442_05.gt,441,20.0,86400.0,PTVRP_LAYERED_SAFE,1567429.0,200,7,0.0028,556,32,9,10684,24.2268,,0,0,1419,0,0,0,
Instances/Instances 2/pcb442_06.gt,441,20.0,86400.0,PTVRP_LAYERED_SAFE,1595493.0,209,9,0.0028,559,33,9,10698,24.2585,,0,0,1425,0,0,0,
Instances/Instances 2/pcb442_07.gt,441,20.0,86400.0,PTVRP_LAYERED_SAFE,1612167.0,202,8,0.0029,567,33,8,10819,24.5329,,0,0,1432,0,0,0,
Instances/Instances 2/pcb442_08.gt,441,20.0,86400.0,PTVRP_LAYERED_SAFE,1618543.0,197,8,0.0028,567,33,10,10822,24.5397,,0,0,1434,0,0,0,
Instances/Instances 2/pcb442_09.gt,441,20.0,86400.0,PTVRP_LAYERED_SAFE,1544559.0,200,7,0.0028,545,32,10,10668,24.1905,,0,0,1449,0,0,0,
Instances/Instances 2/pcb442_10.gt,441,20.0,86400.0,PTVRP_LAYERED_SAFE,1578438.0,195,7,0.0026,553,33,8,10670,24.195,,0,0,1446,0,0,0,
Instances/Instances 2/pm8079_01.gt,8078,20.0,86400.0,PTVRP_LAYERED_SAFE,21704398.0,2281,21,0.0313,10341,104,27,473132,58.5704,,0,0,99877,0,0,0,
Instances/Instances 2/pm8079_02.gt,8078,20.0,86400.0,PTVRP_LAYERED_SAFE,21678833.0,2234,18,0.0333,10374,106,24,474020,58.6804,,0,0,99863,0,0,0,
Instances/Instances 2/pm8079_03.gt,8078,20.0,86400.0,PTVRP_LAYERED_SAFE,21477132.0,2236,18,0.0337,10213,104,24,470647,58.2628,,0,0,100341,0,0,0,
Instances/Instances 2/pm8079_04.gt,8078,20.0,86400.0,PTVRP_LAYERED_SAFE,21634095.0,2259,18,0.0318,10265,102,23,471671,58.3896,,0,0,100067,0,0,0,
Instances/Instances 2/pm8079_05.gt,8078,20.0,86400.0,PTVRP_LAYERED_SAFE,21503058.0,2260,22,0.032,10208,103,22,470872,58.2907,,0,0,100242,0,0,0,
Instances/Instances 2/pm8079_06.gt,8078,20.0,86400.0,PTVRP_LAYERED_SAFE,21505027.0,2240,20,0.0319,10289,103,27,472890,58.5405,,0,0,100136,0,0,0,
Instances/Instances 2/pm8079_07.gt,8078,20.0,86400.0,PTVRP_LAYERED_SAFE,21616220.0,2217,21,0.0324,10277,105,24,471826,58.4088,,0,0,100183,0,0,0,
Instances/Instances 2/pm8079_08.gt,8078,20.0,86400.0,PTVRP_LAYERED_SAFE,21632245.0,2240,23,0.0317,10280,102,23,471764,58.4011,,0,0,100306,0,0,0,
Instances/Instances 2/pm8079_09.gt,8078,20.0,86400.0,PTVRP_LAYERED_SAFE,21613529.0,2276,19,0.034,10322,108,21,473683,58.6386,,0,0,100125,0,0,0,
Instances/Instances 2/pm8079_10.gt,8078,20.0,86400.0,PTVRP_LAYERED_SAFE,21699619.0,2259,17,0.0375,10315,105,22,472625,58.5077,,0,0,100115,0,0,0,
Instances/Instances 2/pr1002_01.gt,1001,20.0,86400.0,PTVRP_LAYERED_SAFE,13704076.0,443,8,0.0043,1320,26,9,12213,12.2008,,0,0,3012,0,0,0,
Instances/Instances 2/pr1002_02.gt,1001,20.0,86400.0,PTVRP_LAYERED_SAFE,12903461.0,402,9,0.0041,1257,27,9,12162,12.1499,,0,0,3132,0,0,0,
Instances/Instances 2/pr1002_03.gt,1001,20.0,86400.0,PTVRP_LAYERED_SAFE,13634685.0,439,9,0.0042,1322,25,9,12287,12.2747,,0,0,3027,0,0,0,
Instances/Instances 2/pr1002_04.gt,1001,20.0,86400.0,PTVRP_LAYERED_SAFE,13193001.0,443,9,0.0044,1267,25,9,12071,12.0589,,0,0,3063,0,0,0,
Instances/Instances 2/pr1002_05.gt,1001,20.0,86400.0,PTVRP_LAYERED_SAFE,13202785.0,430,9,0.0045,1281,25,10,12121,12.1089,,0,0,3079,0,0,0,
Instances/Instances 2/pr1002_06.gt,1001,20.0,86400.0,PTVRP_LAYERED_SAFE,13057482.0,443,8,0.0045,1262,22,10,12070,12.0579,,0,0,3075,0,0,0,
Instances/Instances 2/pr1002_07.gt,1001,20.0,86400.0,PTVRP_LAYERED_SAFE,13085155.0,419,8,0.0042,1255,23,9,12039,12.027,,0,0,3092,0,0,0,
Instances/Instances 2/pr1002_08.gt,1001,20.0,86400.0,PTVRP_LAYERED_SAFE,13586632.0,454,9,0.0041,1300,23,9,12096,12.0839,,0,0,3087,0,0,0,
Instances/Instances 2/pr1002_09.gt,1001,20.0,86400.0,PTVRP_LAYERED_SAFE,13270092.0,438,9,0.0042,1273,26,10,12089,12.0769,,0,0,3041,0,0,0,
Instances/Instances 2/pr1002_10.gt,1001,20.0,86400.0,PTVRP_LAYERED_SAFE,13126103.0,454,11,0.0042,1277,26,11,12143,12.1309,,0,0,3053,0,0,0,
Instances/Instances 2/pr107_01.gt,106,20.0,86400.0,PTVRP_LAYERED_SAFE,1431303.0,52,6,0.0019,138,20,6,1200,11.3208,,0,0,221,0,0,0,
Instances/Instances 2/pr107_02.gt,106,20.0,86400.0,PTVRP_LAYERED_SAFE,1417795.0,57,7,0.0018,137,20,7,1178,11.1132,,0,0,224,0,0,0,
Instances/Instances 2/pr107_03.gt,106,20.0,86400.0,PTVRP_LAYERED_SAFE,1497646.0,55,8,0.002,137,20,8,1155,10.8962,,0,0,214,0,0,0,
Instances/Instances 2/pr107_04.gt,106,20.0,86400.0,PTVRP_LAYERED_SAFE,1285625.0,58,5,0.0019,119,19,6,1144,10.7925,,0,0,223,0,0,0,
Instances/Instances 2/pr107_05.gt,106,20.0,86400.0,PTVRP_LAYERED_SAFE,1514781.0,53,6,0.0022,136,19,6,1137,10.7264,,0,0,209,0,0,0,
Instances/Instances 2/pr107_06.gt,106,20.0,86400.0,PTVRP_LAYERED_SAFE,1409257.0,51,6,0.0019,127,19,6,1135,10.7075,,0,0,227,0,0,0,
Instances/Instances 2/pr107_07.gt,106,20.0,86400.0,PTVRP_LAYERED_SAFE,1486634.0,54,6,0.0019,136,20,6,1136,10.717,,0,0,225,0,0,0,
Instances/Instances 2/pr107_08.gt,106,20.0,86400.0,PTVRP_LAYERED_SAFE,1501182.0,59,5,0.0021,135,18,5,1108,10.4528,,0,0,199,0,0,0,
Instances/Instances 2/pr107_09.gt,106,20.0,86400.0,PTVRP_LAYERED_SAFE,1642401.0,59,8,0.0023,155,21,8,1200,11.3208,,0,0,211,0,0,0,
Instances/Instances 2/pr107_10.gt,106,20.0,86400.0,PTVRP_LAYERED_SAFE,1499834.0,54,6,0.002,141,19,6,1187,11.1981,,0,0,215,0,0,0,
Instances/Instances 2/pr124_01.gt,123,20.0,86400.0,PTVRP_LAYERED_SAFE,1409460.0,56,6,0.002,148,16,8,1238,10.065,,0,0,292,0,0,0,
Instances/Instances 2/pr124_02.gt,123,20.0,86400.0,PTVRP_LAYERED_SAFE,1512911.0,59,8,0.002,159,15,8,1300,10.5691,,0,0,278,0,0,0,
Instances/Instances 2/pr124_03.gt,123,20.0,86400.0,PTVRP_LAYERED_SAFE,1379859.0,54,7,0.0017,143,15,7,1248,10.1463,,0,0,279,0,0,0,
Instances/Instances 2/pr124_04.gt,123,20.0,86400.0,PTVRP_LAYERED_SAFE,1501588.0,58,7,0.0019,156,16,9,1285,10.4472,,0,0,286,0,0,0,
Instances/Instances 2/pr124_05.gt,123,20.0,86400.0,PTVRP_LAYERED_SAFE,1458345.0,59,6,0.0018,154,16,8,1280,10.4065,,0,0,282,0,0,0,
Instances/Instances 2/pr124_06.gt,123,20.0,86400.0,PTVRP_LAYERED_SAFE,1509084.0,62,7,0.0019,161,16,7,1308,10.6341,,0,0,290,0,0,0,
Instances/Instances 2/pr124_07.gt,123,20.0,86400.0,PTVRP_LAYERED_SAFE,1455663.0,61,6,0.0022,154,15,7,1274,10.3577,,0,0,280,0,0,0,
Instances/Instances 2/pr124_08.gt,123,20.0,86400.0,PTVRP_LAYERED_SAFE,1422417.0,57,7,0.0017,149,16,7,1243,10.1057,,0,0,273,0,0,0,
Instances/Instances 2/pr124_09.gt,123,20.0,86400.0,PTVRP_LAYERED_SAFE,1395787.0,58,6,0.0019,149,15,7,1255,10.2033,,0,0,269,0,0,0,
Instances/Instances 2/pr124_10.gt,123,20.0,86400.0,PTVRP_LAYERED_SAFE,1455833.0,60,8,0.0019,158,16,8,1307,10.626,,0,0,284,0,0,0,
Instances/Instances 2/pr136_01.gt,135,20.0,86400.0,PTVRP_LAYERED_SAFE,1850248.0,73,5,0.0018,169,12,7,1152,8.53333,,0,0,229,0,0,0,
Instances/Instances 2/pr136_02.gt,135,20.0,86400.0,PTVRP_LAYERED_SAFE,1811364.0,71,6,0.0018,164,12,6,1135,8.40741,,0,0,231,0,0,0,
Instances/Instances 2/pr136_03.gt,135,20.0,86400.0,PTVRP_LAYERED_SAFE,1815904.0,74,5,0.0018,163,12,7,1142,8.45926,,0,0,247,0,0,0,
Instances/Instances 2/pr136_04.gt,135,20.0,86400.0,PTVRP_LAYERED_SAFE,1885185.0,64,6,0.0019,172,12,6,1153,8.54074,,0,0,235,0,0,0,
Instances/Instances 2/pr136_05.gt,135,20.0,86400.0,PTVRP_LAYERED_SAFE,1900246.0,64,7,0.0019,174,12,7,1165,8.62963,,0,0,220,0,0,0,
Instances/Instances 2/pr136_06.gt,135,20.0,86400.0,PTVRP_LAYERED_SAFE,1872818.0,67,7,0.002,172,13,7,1177,8.71852,,0,0,239,0,0,0,
Instances/Instances 2/pr136_07.gt,135,20.0,86400.0,PTVRP_LAYERED_SAFE,1815655.0,64,6,0.0021,166,12,6,1159,8.58519,,0,0,242,0,0,0,
Instances/Instances 2/pr136_08.gt,135,20.0,86400.0,PTVRP_LAYERED_SAFE,1801967.0,67,6,0.002,163,13,6,1140,8.44444,,0,0,244,0,0,0,
Instances/Instances 2/pr136_09.gt,135,20.0,86400.0,PTVRP_LAYERED_SAFE,1845761.0,66,7,0.002,169,13,7,1166,8.63704,,0,0,239,0,0,0,
Instances/Instances 2/pr136_10.gt,135,20.0,86400.0,PTVRP_LAYERED_SAFE,1887371.0,70,7,0.0022,174,13,7,1179,8.73333,,0,0,226,0,0,0,
Instances/Instances 2/pr144_01.gt,143,20.0,86400.0,PTVRP_LAYERED_SAFE,1698228.0,67,6,0.0021,176,19,8,1516,10.6014,,0,0,321,0,0,0,
Instances/Instances 2/pr144_02.gt,143,20.0,86400.0,PTVRP_LAYERED_SAFE,1617568.0,60,9,0.0019,173,17,9,1526,10.6713,,0,0,344,0,0,0,
Instances/Instances 2/pr144_03.gt,143,20.0,86400.0,PTVRP_LAYERED_SAFE,1688668.0,73,7,0.0021,175,17,8,1500,10.4895,,0,0,334,0,0,0,
Instances/Instances 2/pr144_04.gt,143,20.0,86400.0,PTVRP_LAYERED_SAFE,1675395.0,67,6,0.0018,181,25,8,1562,10.9231,,0,0,339,0,0,0,
Instances/Instances 2/pr144_05.gt,143,20.0,86400.0,PTVRP_LAYERED_SAFE,1702929.0,66,7,0.0019,182,19,7,1513,10.5804,,0,0,331,0,0,0,
Instances/Instances 2/pr144_06.gt,143,20.0,86400.0,PTVRP_LAYERED_SAFE,1753112.0,61,7,0.0018,182,17,10,1502,10.5035,,0,0,325,0,0,0,
Instances/Instances 2/pr144_07.gt,143,20.0,86400.0,PTVRP_LAYERED_SAFE,1682719.0,60,8,0.0022,172,16,9,1476,10.3217,,0,0,316,0,0,0,
Instances/Instances 2/pr144_08.gt,143,20.0,86400.0,PTVRP_LAYERED_SAFE,1642233.0,69,7,0.0021,170,16,8,1505,10.5245,,0,0,351,0,0,0,
Instances/Instances 2/pr144_09.gt,143,20.0,86400.0,PTVRP_LAYERED_SAFE,1904478.0,76,7,0.0023,199,19,8,1554,10.8671,,0,0,324,0,0,0,
Instances/Instances 2/pr144_10.gt,143,20.0,86400.0,PTVRP_LAYERED_SAFE,1476934.0,63,7,0.0021,159,20,10,1448,10.1259,,0,0,326,0,0,0,
Instances/Instances 2/pr152_01.gt,151,20.0,86400.0,PTVRP_LAYERED_SAFE,2079458.0,74,6,0.0021,191,20,8,1549,10.2583,,0,0,334,0,0,0,
Instances/Instances 2/pr152_02.gt,151,20.0,86400.0,PTVRP_LAYERED_SAFE,1944988.0,74,6,0.0019,176,18,6,1496,9.90728,,0,0,318,0,0,0,
Instances/Instances 2/pr152_03.gt,151,20.0,86400.0,PTVRP_LAYERED_SAFE,2156455.0,71,6,0.002,195,17,7,1548,10.2517,,0,0,330,0,0,0,
Instances/Instances 2/pr152_04.gt,151,20.0,86400.0,PTVRP_LAYERED_SAFE,1936300.0,70,8,0.0019,173,15,8,1477,9.78146,,0,0,344,0,0,0,
Instances/Instances 2/pr152_05.gt,151,20.0,86400.0,PTVRP_LAYERED_SAFE,1985891.0,73,7,0.0019,180,17,7,1512,10.0132,,0,0,348,0,0,0,
Instances/Instances 2/pr152_06.gt,151,20.0,86400.0,PTVRP_LAYERED_SAFE,2138380.0,70,6,0.0019,194,18,6,1557,10.3113,,0,0,335,0,0,0,
Instances/Instances 2/pr152_07.gt,151,20.0,86400.0,PTVRP_LAYERED_SAFE,2033638.0,69,9,0.0019,189,17,9,1560,10.3311,,0,0,349,0,0,0,
Instances/Instances 2/pr152_08.gt,151,20.0,86400.0,PTVRP_LAYERED_SAFE,2114265.0,80,8,0.002,193,18,8,1554,10.2914,,0,0,328,0,0,0,
Instances/Instances 2/pr152_09.gt,151,20.0,86400.0,PTVRP_LAYERED_SAFE,1981662.0,69,6,0.002,183,17,6,1555,10.298,,0,0,345,0,0,0,
Instances/Instances 2/pr152_10.gt,151,20.0,86400.0,PTVRP_LAYERED_SAFE,2028140.0,77,6,0.002,184,16,6,1531,10.1391,,0,0,321,0,0,0,
Instances/Instances 2/pr226_01.gt,225,20.0,86400.0,PTVRP_LAYERED_SAFE,3535353.0,96,8,0.0021,278,19,8,2332,10.3644,,0,0,654,0,0,0,
Instances/Instances 2/pr226_02.gt,225,20.0,86400.0,PTVRP_LAYERED_SAFE,3544375.0,111,7,0.0021,280,20,10,2344,10.4178,,0,0,652,0,0,0,
Instances/Instances 2/pr226_03.gt,225,20.0,86400.0,PTVRP_LAYERED_SAFE,3342649.0,95,8,0.0021,263,18,8,2310,10.2667,,0,0,691,0,0,0,
Instances/Instances 2/pr226_04.gt,225,20.0,86400.0,PTVRP_LAYERED_SAFE,3649079.0,95,8,0.002,285,18,11,2334,10.3733,,0,0,659,0,0,0,
Instances/Instances 2/pr226_05.gt,225,20.0,86400.0,PTVRP_LAYERED_SAFE,3518702.0,96,8,0.002,280,19,9,2344,10.4178,,0,0,652,0,0,0,
Instances/Instances 2/pr226_06.gt,225,20.0,86400.0,PTVRP_LAYERED_SAFE,3611797.0,96,8,0.002,273,18,8,2322,10.32,,0,0,666,0,0,0,
Instances/Instances 2/pr226_07.gt,225,20.0,86400.0,PTVRP_LAYERED_SAFE,3521200.0,108,8,0.0021,274,18,9,2299,10.2178,,0,0,668,0,0,0,
Instances/Instances 2/pr226_08.gt,225,20.0,86400.0,PTVRP_LAYERED_SAFE,3638252.0,94,9,0.0019,282,22,9,2322,10.32,,0,0,654,0,0,0,
Instances/Instances 2/pr226_09.gt,225,20.0,86400.0,PTVRP_LAYERED_SAFE,3639720.0,105,8,0.002,283,19,9,2331,10.36,,0,0,660,0,0,0,
Instances/Instances 2/pr226_10.gt,225,20.0,86400.0,PTVRP_LAYERED_SAFE,3555876.0,95,8,0.0019,283,19,9,2384,10.5956,,0,0,672,0,0,0,
Instances/Instances 2/pr2392_01.gt,2391,20.0,86400.0,PTVRP_LAYERED_SAFE,29811896.0,961,10,0.007,2953,26,12,32408,13.5542,,0,0,9118,0,0,0,
Instances/Instances 2/pr2392_02.gt,2391,20.0,86400.0,PTVRP_LAYERED_SAFE,30752105.0,952,11,0.0068,3046,27,11,32549,13.6131,,0,0,8993,0,0,0,
Instances/Instances 2/pr2392_03.gt,2391,20.0,86400.0,PTVRP_LAYERED_SAFE,30705051.0,978,10,0.007,3047,28,11,32548,13.6127,,0,0,9061,0,0,0,
Instances/Instances 2/pr2392_04.gt,2391,20.0,86400.0,PTVRP_LAYERED_SAFE,30673585.0,962,10,0.007,3029,27,10,32423,13.5604,,0,0,8998,0,0,0,
Instances/Instances 2/pr2392_05.gt,2391,20.0,86400.0,PTVRP_LAYERED_SAFE,30598641.0,942,11,0.007,3028,30,11,32505,13.5947,,0,0,8960,0,0,0,
Instances/Instances 2/pr2392_06.gt,2391,20.0,86400.0,PTVRP_LAYERED_SAFE,31809095.0,977,10,0.008,3119,28,11,32656,13.6579,,0,0,8932,0,0,0,
Instances/Instances 2/pr2392_07.gt,2391,20.0,86400.0,PTVRP_LAYERED_SAFE,30869934.0,942,10,0.0077,3037,26,11,32398,13.55,,0,0,8927,0,0,0,
Instances/Instances 2/pr2392_08.gt,2391,20.0,86400.0,PTVRP_LAYERED_SAFE,31062591.0,942,9,0.0068,3061,30,11,32536,13.6077,,0,0,8923,0,0,0,
Instances/Instances 2/pr2392_09.gt,2391,20.0,86400.0,PTVRP_LAYERED_SAFE,30949049.0,953,10,0.007,3067,30,10,32602,13.6353,,0,0,8910,0,0,0,
Instances/Instances 2/pr2392_10.gt,2391,20.0,86400.0,PTVRP_LAYERED_SAFE,30949317.0,962,9,0.0074,3066,27,11,32618,13.642,,0,0,8940,0,0,0,
Instances/Instances 2/pr264_01.gt,263,20.0,86400.0,PTVRP_LAYERED_SAFE,2473645.0,102,8,0.0024,307,26,8,3984,15.1483,,0,0,944,0,0,0,
Instances/Instances 2/pr264_02.gt,263,20.0,86400.0,PTVRP_LAYERED_SAFE,2754287.0,104,9,0.0026,349,31,9,4136,15.7262,,0,0,936,0,0,0,
Instances/Instances 2/pr264_03.gt,263,20.0,86400.0,PTVRP_LAYERED_SAFE,2806747.0,102,9,0.0025,353,29,9,4202,15.9772,,0,0,917,0,0,0,
Instances/Instances 2/pr264_04.gt,263,20.0,86400.0,PTVRP_LAYERED_SAFE,2793414.0,106,8,0.0024,345,27,9,4139,15.7376,,0,0,921,0,0,0,
Instances/Instances 2/pr264_05.gt,263,20.0,86400.0,PTVRP_LAYERED_SAFE,2554231.0,103,9,0.0025,317,27,9,4003,15.2205,,0,0,957,0,0,0,
Instances/Instances 2/pr264_06.gt,263,20.0,86400.0,PTVRP_LAYERED_SAFE,2607218.0,105,8,0.0024,326,25,9,4034,15.3384,,0,0,944,0,0,0,
Instances/Instances 2/pr264_07.gt,263,20.0,86400.0,PTVRP_LAYERED_SAFE,2811004.0,114,8,0.0027,349,27,9,4114,15.6426,,0,0,899,0,0,0,
Instances/Instances 2/pr264_08.gt,263,20.0,86400.0,PTVRP_LAYERED_SAFE,2742833.0,112,8,0.0024,345,27,9,4089,15.5475,,0,0,939,0,0,0,
Instances/Instances 2/pr264_09.gt,263,20.0,86400.0,PTVRP_LAYERED_SAFE,2620680.0,112,7,0.0025,327,27,9,4070,15.4753,,0,0,957,0,0,0,
